race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202106010105,アサマノイタズラ,嶋田純次,11,2:02.0,8.4,6-6-5-5,1,500,-6,牡,3,56,35.0,4,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,コスモマイン,柴田大知,1,2:02.6,2.6,3-3-3-3,2,442,4,牡,3,56,35.8,1,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,スーパービーム,戸崎圭太,3,2:02.7,3.0,1-1-1-1,3,510,4,牡,3,56,36.2,2,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,アインゲーブング,津村明秀,5,2:02.8,19.0,12-12-9-9,4,438,-2,牝,3,54,35.1,7,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,ヴィクトールアイ,原田和真,2,2:02.9,47.6,5-5-5-5,5,486,4,牝,3,54,35.8,9,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,マイネルリリーフ,丹内祐次,16,2:03.1,48.1,3-3-3-3,6,460,10,牡,3,56,36.3,10,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,マイネルグロース,横山武史,15,2:03.2,16.6,2-2-2-2,7,448,6,牡,3,56,36.6,6,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,ブレークアップ,内田博幸,8,2:03.3,74.9,15-15-12-12,8,496,4,牡,3,56,35.5,12,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,コーストライン,田辺裕信,4,2:03.4,7.2,10-10-9-9,9,462,0,牝,3,54,35.8,3,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,アルバトリア,原優介,14,2:03.5,37.0,9-9-9-9,10,442,6,牝,3,51,35.9,8,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,ベリリウンヌ,杉原誠人,6,2:03.8,70.3,7-7-7-7,11,418,-12,牝,3,54,36.5,11,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,モンサンラディウス,木幡巧也,12,2:04.0,16.5,11-11-12-12,12,504,8,牡,3,56,36.2,5,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,タイプチョウサン,山田敬士,9,2:04.2,209.2,16-16-16-16,13,402,4,牡,3,54,35.9,14,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
202106010105,ベルモック,藤田菜七,13,2:04.3,188.3,13-13-14-14,14,462,22,牡,3,54,36.3,13,3歳未勝利,2021年1月5日,1回中山1日目,3歳未勝利,芝,2000,右,良,曇,5,中山
